date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:17:24	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2030%20Jan%202022%2021:17:24%20GMT	http://demo.highhay.com/timex/js/form_script.js	/home/rubikpay/websites/farm2/demo.highhay.com/timex/js/form_script.js	(from http://demo.highhay.com/timex/index.html)
22:17:24	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2030%20Jan%202022%2021:17:24%20GMT	http://demo.highhay.com/timex/js/main.js	/home/rubikpay/websites/farm2/demo.highhay.com/timex/js/main.js	(from http://demo.highhay.com/timex/index.html)
22:17:25	19544/19544	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/opensans/OpenSans-Bold-webfont.eot	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/opensans/OpenSans-Bold-webfont.eot	(from http://demo.highhay.com/timex/fonts/opensans/stylesheet.css)
22:17:27	19544/19544	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/opensans/OpenSans-Bold-webfont.eot?	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/opensans/OpenSans-Bold-webfontd41d.eot	(from http://demo.highhay.com/timex/fonts/opensans/stylesheet.css)
22:17:27	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2030%20Jan%202022%2021:17:26%20GMT	http://demo.highhay.com/timex/fonts/opensans/OpenSans-Bold-webfont.eot	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/opensans/OpenSans-Bold-webfont.eot	(from http://demo.highhay.com/timex/fonts/opensans/stylesheet.css)
22:17:29	22432/22432	---M--	200	added ('OK')	application/font-woff	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/opensans/OpenSans-Bold-webfont.woff	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/opensans/OpenSans-Bold-webfont.woff	(from http://demo.highhay.com/timex/fonts/opensans/stylesheet.css)
22:17:29	118259/118259	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/opensans/OpenSans-Bold-webfont.svg	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/opensans/OpenSans-Bold-webfont.svg	(from http://demo.highhay.com/timex/fonts/opensans/stylesheet.css)
22:17:31	38452/38452	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/opensans/OpenSans-Bold-webfont.ttf	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/opensans/OpenSans-Bold-webfont.ttf	(from http://demo.highhay.com/timex/fonts/opensans/stylesheet.css)
22:17:33	19329/19329	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/opensans/opensans-light-webfont.eot	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/opensans/opensans-light-webfont.eot	(from http://demo.highhay.com/timex/fonts/opensans/stylesheet.css)
22:17:35	19329/19329	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/opensans/opensans-light-webfont.eot?	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/opensans/opensans-light-webfontd41d.eot	(from http://demo.highhay.com/timex/fonts/opensans/stylesheet.css)
22:17:37	22880/22880	---M--	200	added ('OK')	application/font-woff	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/opensans/opensans-light-webfont.woff	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/opensans/opensans-light-webfont.woff	(from http://demo.highhay.com/timex/fonts/opensans/stylesheet.css)
